timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1651232287, 6768.0000, 3.9932e-11, 1500.72085986, 0.00000000, 0.00000000, 253262.20718532, 253262.20718532 
1651232288, 7267.0000, 4.0266e-11, 1489.53747209, 0.00000000, 0.00000000, 95177.90395535, 95177.90395535 
1651232289, 6210.0000, 4.0600e-11, 1499.87281384, 0.00000000, 0.00000000, -27.38374301, -27.38374301 
1651232290, 6192.0000, 4.0920e-11, 1499.20714693, 0.00000000, 0.00000000, 357023.17949972, 357023.17949972 
1651232291, 6444.0000, 4.1246e-11, 1496.50762054, 0.00000000, 0.00000000, 208.86383143, 208.86383143 
1651232292, 6582.0000, 4.1572e-11, 1501.16016655, 0.00000000, 0.00000000, -33.71965201, -33.71965201 
1651232293, 7199.0000, 4.1902e-11, 1497.28304100, 0.00000000, 0.00000000, 5538.21898255, 5538.21898255 
1651232294, 7214.0000, 4.2220e-11, 1497.72242300, 122374304.73496298, 0.00000000, 17867.55364771, 17867.55364771 
1651232295, 6305.0000, 4.2552e-11, 1496.46127736, 0.00000000, 0.00000000, 1428038.01000938, 1428038.01000938 
1651232296, 6502.0000, 4.2894e-11, 1498.24363999, 0.00000000, 0.00000000, 264.34473657, 264.34473657 
1651232297, 6788.0000, 4.3232e-11, 1498.83820806, 55420159.08800334, 0.00000000, 237.23098602, 237.23098602 
1651232298, 6662.0000, 4.3564e-11, 1500.14732489, 0.00000000, 0.00000000, 744.32384109, 744.32384109 
1651232299, 6572.0000, 4.3898e-11, 1498.55215633, 0.00000000, 0.00000000, 2574.29308208, 2574.29308208 
1651232300, 6901.0000, 4.4242e-11, 1479.35318631, 55205270.34828724, 0.00000000, 1574.53513293, 1574.53513293 
1651232301, 6416.0000, 4.4574e-11, 1500.26095582, 0.00000000, 0.00000000, 122.84769119, 122.84769119 
1651232302, 6911.0000, 4.4914e-11, 1502.10971945, 0.00000000, 0.00000000, 38.89916484, 38.89916484 
1651232303, 7168.0000, 4.5256e-11, 1502.60448401, 0.00000000, 0.00000000, 899.28527316, 899.28527316 
1651232304, 6518.0000, 4.5586e-11, 1501.74253305, 0.00000000, 0.00000000, 188.79760597, 188.79760597 
1651232305, 6196.0000, 4.5912e-11, 1503.26039220, 0.00000000, 0.00000000, 2917223410.89859962, 2917223410.89859962 
1651232306, 7086.0000, 4.6246e-11, 1505.73644878, 0.00000000, 0.00000000, 5755480.76978608, 5755480.76978608 
1651232307, 7224.0000, 4.6580e-11, 1497.36688801, 0.00000000, 0.00000000, 767.64246675, 767.64246675 
